student_id,course_id,rating
1522,machine-learning,5
2337,machine-learning,5
3705,machine-learning,5
4609,machine-learning,5
4119,machine-learning,5
1543,machine-learning,4
2985,machine-learning,5
3564,machine-learning,4
1589,machine-learning,5
3266,machine-learning,5
1277,machine-learning,5
3924,machine-learning,5
2257,machine-learning,5
74,machine-learning,5
2485,machine-learning,5
1889,machine-learning,5
4453,machine-learning,5
4772,machine-learning,5
2860,machine-learning,5
1390,machine-learning,5
4218,machine-learning,5
4747,machine-learning,5
448,machine-learning,5
4484,machine-learning,5
2537,machine-learning,4
4899,machine-learning,5
1101,machine-learning,5
1401,machine-learning,5
2355,machine-learning,5
294,machine-learning,5
1578,machine-learning,5
4269,machine-learning,5
4059,machine-learning,5
3434,machine-learning,5
3245,machine-learning,4
304,machine-learning,4
1847,machine-learning,5
2952,machine-learning,5
4762,machine-learning,5
1762,machine-learning,5
2931,machine-learning,5
2717,machine-learning,5
1350,machine-learning,4
3376,machine-learning,4
1611,machine-learning,5
123,machine-learning,5
3718,machine-learning,5
3465,machine-learning,5
2952,machine-learning,4
168,machine-learning,5
529,machine-learning,5
382,machine-learning,5
2790,machine-learning,4
3978,machine-learning,5
3458,machine-learning,4
245,machine-learning,5
1949,machine-learning,5
4166,machine-learning,5
1353,machine-learning,5
1730,machine-learning,5
4921,machine-learning,5
4265,machine-learning,4
1118,machine-learning,5
1984,machine-learning,4
2692,machine-learning,5
459,machine-learning,5
519,machine-learning,5
1618,machine-learning,5
4232,machine-learning,5
1886,machine-learning,5
2639,machine-learning,5
1466,machine-learning,5
2570,machine-learning,5
1134,machine-learning,5
763,machine-learning,5
194,machine-learning,5
3690,machine-learning,5
2931,machine-learning,5
948,machine-learning,5
1250,machine-learning,5
4017,machine-learning,5
2371,machine-learning,5
2649,machine-learning,5
2117,machine-learning,4
3381,machine-learning,5
3992,machine-learning,5
1875,machine-learning,5
3040,machine-learning,5
2533,machine-learning,5
1819,machine-learning,5
3891,machine-learning,5
2492,machine-learning,5
3001,machine-learning,5
3705,machine-learning,5
579,machine-learning,5
4491,machine-learning,4
2030,machine-learning,5
2805,machine-learning,5
141,machine-learning,5
1192,machine-learning,5
4620,machine-learning,5
3627,machine-learning,5
4168,machine-learning,5
3401,machine-learning,5
3588,machine-learning,5
676,machine-learning,5
2080,machine-learning,5
1164,machine-learning,5
4776,machine-learning,5
942,machine-learning,5
423,machine-learning,5
4671,machine-learning,5
4336,machine-learning,5
1335,machine-learning,5
4904,machine-learning,5
1949,machine-learning,5
3291,machine-learning,4
3467,machine-learning,5
241,machine-learning,5
3879,machine-learning,5
3282,machine-learning,5
684,machine-learning,5
4060,machine-learning,5
3168,machine-learning,5
357,machine-learning,4
2075,machine-learning,5
294,machine-learning,5
986,machine-learning,5
2402,machine-learning,5
4172,machine-learning,5
3748,machine-learning,5
1255,machine-learning,5
4069,machine-learning,5
2090,machine-learning,5
415,machine-learning,5
2281,machine-learning,5
3620,machine-learning,5
4171,machine-learning,5
636,machine-learning,5
894,machine-learning,5
3376,machine-learning,5
1274,machine-learning,5
2452,machine-learning,5
1555,machine-learning,5
637,machine-learning,5
2526,machine-learning,5
4920,machine-learning,5
4735,machine-learning,5
1490,machine-learning,5
4708,machine-learning,5
3959,machine-learning,5
2812,machine-learning,5
3474,machine-learning,5
2346,machine-learning,5
2620,machine-learning,5
4152,machine-learning,5
259,machine-learning,5
4591,machine-learning,5
412,machine-learning,5
1161,machine-learning,5
340,machine-learning,5
2322,machine-learning,5
3417,machine-learning,5
3053,machine-learning,5
2583,machine-learning,5
940,machine-learning,5
4277,machine-learning,5
2700,machine-learning,5
4580,machine-learning,5
4099,machine-learning,5
3726,machine-learning,5
675,machine-learning,5
3426,machine-learning,5
2792,machine-learning,5
4957,machine-learning,4
158,machine-learning,5
4982,machine-learning,5
465,machine-learning,5
2222,machine-learning,5
1722,machine-learning,5
4594,machine-learning,5
1440,machine-learning,5
3037,machine-learning,5
1856,machine-learning,4
740,machine-learning,5
322,machine-learning,4
2981,machine-learning,3
2368,machine-learning,5
2985,machine-learning,5
3703,machine-learning,5
4885,machine-learning,5
3781,machine-learning,5
2825,machine-learning,5
4745,machine-learning,5
4498,machine-learning,5
1144,machine-learning,5
1680,machine-learning,5
2169,machine-learning,5
2679,machine-learning,5
3442,machine-learning,5
1125,machine-learning,5
3244,machine-learning,5
3291,machine-learning,4
2673,machine-learning,5
2380,machine-learning,1
1186,machine-learning,5
3379,machine-learning,5
3970,machine-learning,5
746,machine-learning,5
416,machine-learning,5
2946,machine-learning,5
570,machine-learning,5
4246,machine-learning,5
2067,machine-learning,5
4116,machine-learning,4
1970,machine-learning,5
3086,machine-learning,5
788,machine-learning,5
2349,machine-learning,5
2873,machine-learning,5
4127,machine-learning,5
3172,machine-learning,5
2511,machine-learning,4
1582,machine-learning,5
903,machine-learning,5
4913,machine-learning,5
407,machine-learning,5
989,machine-learning,5
2601,machine-learning,5
2948,machine-learning,1
2143,machine-learning,4
159,machine-learning,5
2095,machine-learning,5
4298,machine-learning,5
2598,machine-learning,5
3757,machine-learning,4
3100,machine-learning,5
1042,machine-learning,5
3039,machine-learning,5
3062,machine-learning,5
1033,machine-learning,5
875,machine-learning,5
1342,machine-learning,5
1920,machine-learning,5
4136,machine-learning,5
4709,machine-learning,5
58,machine-learning,4
3010,machine-learning,5
1299,machine-learning,5
3611,machine-learning,5
2334,machine-learning,5
2093,machine-learning,5
974,machine-learning,5
2463,machine-learning,5
2084,machine-learning,4
2287,machine-learning,5
2955,machine-learning,5
1873,machine-learning,5
4880,machine-learning,5
1483,machine-learning,5
2215,machine-learning,5
3835,machine-learning,5
3932,machine-learning,5
1237,machine-learning,5
4828,machine-learning,5
1016,machine-learning,5
2807,machine-learning,5
1687,machine-learning,5
957,machine-learning,5
1206,machine-learning,5
1677,machine-learning,5
968,machine-learning,5
4760,machine-learning,5
2152,machine-learning,5
1659,machine-learning,5
3749,machine-learning,5
1753,machine-learning,5
4971,machine-learning,5
4378,machine-learning,5
3438,machine-learning,5
1962,machine-learning,5
3308,machine-learning,5
2493,machine-learning,5
2962,machine-learning,5
67,machine-learning,5
1678,machine-learning,5
448,machine-learning,5
3780,machine-learning,5
613,machine-learning,5
3227,machine-learning,5
2693,machine-learning,5
4675,machine-learning,5
724,machine-learning,5
3180,machine-learning,5
1943,machine-learning,5
4031,machine-learning,4
2224,machine-learning,5
1817,machine-learning,5
4186,machine-learning,4
1913,machine-learning,5
1859,machine-learning,5
3324,machine-learning,5
1627,machine-learning,5
2765,machine-learning,5
3553,machine-learning,5
3417,machine-learning,5
3472,machine-learning,5
4838,machine-learning,5
2102,machine-learning,5
2996,machine-learning,5
2706,machine-learning,5
2257,machine-learning,5
2166,machine-learning,5
4313,machine-learning,5
1178,machine-learning,5
3602,machine-learning,5
1329,machine-learning,5
3265,machine-learning,5
878,machine-learning,5
1182,machine-learning,5
4889,machine-learning,5
35,machine-learning,5
3486,machine-learning,5
1699,machine-learning,5
3591,machine-learning,5
2788,machine-learning,5
2472,machine-learning,5
2549,machine-learning,5
4365,machine-learning,5
4090,machine-learning,5
2308,machine-learning,5
108,machine-learning,5
1373,machine-learning,5
3617,machine-learning,5
2583,machine-learning,5
4675,machine-learning,5
2720,machine-learning,5
3511,machine-learning,5
515,machine-learning,5
1220,machine-learning,5
2593,machine-learning,5
2705,machine-learning,5
4020,machine-learning,5
1609,machine-learning,4
3845,machine-learning,5
2557,machine-learning,5
2325,machine-learning,5
1283,machine-learning,5
4389,machine-learning,5
545,machine-learning,5
3843,machine-learning,5
1712,machine-learning,5
2706,machine-learning,5
2691,machine-learning,5
645,machine-learning,5
859,machine-learning,5
4681,machine-learning,5
2043,machine-learning,5
3318,machine-learning,5
2233,machine-learning,5
1593,machine-learning,5
4929,machine-learning,5
2751,machine-learning,4
4291,machine-learning,5
2053,machine-learning,5
406,machine-learning,5
2945,machine-learning,4
175,machine-learning,5
4696,machine-learning,5
2743,machine-learning,5
110,machine-learning,5
4324,machine-learning,5
4840,machine-learning,5
747,machine-learning,5
3620,machine-learning,5
1292,machine-learning,5
2562,machine-learning,5
3662,machine-learning,5
659,machine-learning,5
1365,machine-learning,5
4062,machine-learning,5
2353,machine-learning,5
368,machine-learning,5
3541,machine-learning,5
572,machine-learning,5
775,machine-learning,5
4906,machine-learning,5
4880,machine-learning,5
1651,machine-learning,5
3481,machine-learning,5
300,machine-learning,5
3622,machine-learning,5
4766,machine-learning,5
3537,machine-learning,5
3984,machine-learning,5
4446,machine-learning,5
3284,machine-learning,5
1669,machine-learning,4
3693,machine-learning,5
1358,machine-learning,5
2944,machine-learning,5
2857,machine-learning,5
1896,machine-learning,5
1820,machine-learning,5
4234,machine-learning,5
2166,machine-learning,4
637,machine-learning,5
1204,machine-learning,5
4318,machine-learning,5
1394,machine-learning,5
4256,machine-learning,5
1228,machine-learning,5
2605,machine-learning,5
528,machine-learning,5
4713,machine-learning,5
1681,machine-learning,5
215,machine-learning,5
1942,machine-learning,5
4786,machine-learning,5
4834,machine-learning,5
3129,machine-learning,5
4869,machine-learning,5
1510,machine-learning,5
1439,machine-learning,5
1455,machine-learning,5
3203,machine-learning,5
1976,machine-learning,5
3090,machine-learning,3
4239,machine-learning,5
1330,machine-learning,5
4513,machine-learning,5
1564,machine-learning,5
4910,machine-learning,5
3185,machine-learning,5
2676,machine-learning,5
2888,machine-learning,5
3448,machine-learning,5
1787,machine-learning,5
1649,machine-learning,5
1118,machine-learning,5
455,machine-learning,5
3767,machine-learning,5
3221,machine-learning,5
3640,machine-learning,4
78,machine-learning,5
647,machine-learning,5
1103,machine-learning,5
4936,machine-learning,5
248,machine-learning,5
3760,machine-learning,5
3293,machine-learning,5
1151,machine-learning,5
1939,machine-learning,5
5000,machine-learning,5
414,machine-learning,5
3691,machine-learning,5
676,machine-learning,5
3250,machine-learning,5
2130,machine-learning,5
1410,machine-learning,5
1710,machine-learning,5
333,machine-learning,5
2344,machine-learning,5
441,machine-learning,5
4808,machine-learning,5
4591,machine-learning,5
529,machine-learning,4
1818,machine-learning,4
3623,machine-learning,5
2243,machine-learning,5
2546,machine-learning,1
4249,machine-learning,5
4440,machine-learning,5
4212,machine-learning,5
3031,machine-learning,5
3998,machine-learning,5
104,machine-learning,5
2296,machine-learning,5
987,machine-learning,5
364,machine-learning,5
2732,machine-learning,5
1865,machine-learning,5
1410,machine-learning,5
4984,machine-learning,5
1173,machine-learning,5
1227,machine-learning,5
3446,machine-learning,5
3097,machine-learning,5
965,machine-learning,5
1814,machine-learning,4
3525,machine-learning,5
2059,machine-learning,5
4012,machine-learning,3
1285,machine-learning,5
2273,machine-learning,5
2808,machine-learning,4
408,machine-learning,5
14,machine-learning,5
536,machine-learning,5
4461,machine-learning,5
254,machine-learning,5
2892,machine-learning,5
1798,machine-learning,5
4585,machine-learning,5
3861,machine-learning,5
3184,machine-learning,5
4297,machine-learning,4
105,machine-learning,5
228,machine-learning,5
2030,machine-learning,5
453,machine-learning,5
2928,machine-learning,5
1706,machine-learning,5
1211,machine-learning,4
1955,machine-learning,5
4649,machine-learning,5
3411,machine-learning,5
83,machine-learning,4
833,machine-learning,5
2390,machine-learning,5
147,machine-learning,5
986,machine-learning,5
2383,machine-learning,5
3731,machine-learning,5
2727,machine-learning,5
2271,machine-learning,5
4702,machine-learning,5
3448,machine-learning,5
3745,machine-learning,5
4344,machine-learning,5
4560,machine-learning,5
4956,machine-learning,4
4088,machine-learning,5
1606,machine-learning,5
682,machine-learning,5
398,machine-learning,5
2309,machine-learning,5
1467,machine-learning,4
441,machine-learning,5
1852,machine-learning,5
3552,machine-learning,5
4686,machine-learning,4
992,machine-learning,5
2993,machine-learning,5
2011,machine-learning,5
1729,machine-learning,5
308,machine-learning,5
2697,machine-learning,5
144,machine-learning,5
3619,machine-learning,5
330,machine-learning,5
1905,machine-learning,5
784,machine-learning,5
990,machine-learning,5
3233,machine-learning,5
2875,machine-learning,4
3199,machine-learning,5
2052,machine-learning,5
3564,machine-learning,5
1410,machine-learning,5
3911,machine-learning,5
4601,machine-learning,5
186,machine-learning,5
3353,machine-learning,5
3911,machine-learning,5
1305,machine-learning,5
1659,machine-learning,5
3866,machine-learning,5
2788,machine-learning,5
3056,machine-learning,5
4966,machine-learning,5
2410,machine-learning,5
2231,machine-learning,5
1006,machine-learning,5
2179,machine-learning,5
1966,machine-learning,5
3467,machine-learning,5
3733,machine-learning,5
3115,machine-learning,5
3076,machine-learning,4
3397,machine-learning,5
790,machine-learning,4
2926,machine-learning,5
3431,machine-learning,5
1998,machine-learning,5
2016,machine-learning,5
2738,machine-learning,5
711,machine-learning,5
4695,machine-learning,5
3451,machine-learning,5
1203,machine-learning,5
3119,machine-learning,5
3050,machine-learning,5
4761,machine-learning,5
3853,machine-learning,5
3699,machine-learning,5
53,machine-learning,5
1778,machine-learning,5
1311,machine-learning,4
1407,machine-learning,5
4086,machine-learning,5
4675,machine-learning,5
2279,machine-learning,5
3522,machine-learning,5
2437,machine-learning,5
1309,machine-learning,5
2354,machine-learning,5
3870,machine-learning,5
1295,machine-learning,5
1565,machine-learning,5
409,machine-learning,5
1099,machine-learning,5
1509,machine-learning,5
112,machine-learning,5
1272,machine-learning,5
2884,machine-learning,5
4587,machine-learning,5
1676,machine-learning,5
325,machine-learning,5
3434,machine-learning,5
4074,machine-learning,5
3827,machine-learning,5
1433,machine-learning,5
4900,machine-learning,5
2810,machine-learning,5
1827,machine-learning,5
1149,machine-learning,5
3940,machine-learning,5
3785,machine-learning,4
4380,machine-learning,5
872,machine-learning,5
44,machine-learning,5
3594,machine-learning,5
4965,machine-learning,5
2223,machine-learning,4
2435,machine-learning,5
4703,machine-learning,5
2,machine-learning,5
2509,machine-learning,5
4494,machine-learning,5
3404,machine-learning,5
597,machine-learning,5
1790,machine-learning,5
3805,machine-learning,5
1785,machine-learning,5
3070,machine-learning,5
4067,machine-learning,5
4911,machine-learning,5
2172,machine-learning,5
4754,machine-learning,5
4326,machine-learning,5
4669,machine-learning,5
4096,machine-learning,5
517,machine-learning,5
314,machine-learning,5
1361,machine-learning,5
2125,machine-learning,5
828,machine-learning,4
1677,machine-learning,5
2148,machine-learning,5
4392,machine-learning,4
3779,machine-learning,5
3764,machine-learning,5
3330,machine-learning,5
1461,machine-learning,5
2755,machine-learning,5
2571,machine-learning,5
778,machine-learning,5
1564,machine-learning,5
395,machine-learning,5
1521,machine-learning,5
1273,machine-learning,4
655,machine-learning,5
3591,machine-learning,5
1476,machine-learning,5
2615,machine-learning,5
1916,machine-learning,5
3,machine-learning,5
413,machine-learning,5
4116,machine-learning,5
4092,machine-learning,5
3850,machine-learning,5
4541,machine-learning,5
1370,machine-learning,4
3934,machine-learning,5
1754,machine-learning,5
3412,machine-learning,5
2421,machine-learning,5
2730,machine-learning,4
353,machine-learning,5
478,machine-learning,5
2292,machine-learning,5
4823,machine-learning,5
3940,machine-learning,5
4504,machine-learning,5
2101,machine-learning,5
3748,machine-learning,4
3688,machine-learning,5
2929,machine-learning,5
4949,machine-learning,5
3226,machine-learning,5
1351,machine-learning,5
373,machine-learning,5
1490,machine-learning,5
4998,machine-learning,5
3638,machine-learning,5
2868,machine-learning,5
3566,machine-learning,5
1474,machine-learning,5
1648,machine-learning,4
1023,machine-learning,5
2223,machine-learning,5
4418,machine-learning,5
1092,machine-learning,5
2846,machine-learning,5
2540,machine-learning,4
2380,machine-learning,5
4867,machine-learning,5
3115,machine-learning,5
490,machine-learning,5
2592,machine-learning,5
3841,machine-learning,4
3981,machine-learning,5
36,machine-learning,5
1306,machine-learning,5
2699,machine-learning,5
2841,machine-learning,5
173,machine-learning,5
1700,machine-learning,5
4386,machine-learning,5
3490,machine-learning,5
3174,machine-learning,5
665,machine-learning,5
2499,machine-learning,4
2036,machine-learning,5
4027,machine-learning,5
121,machine-learning,5
1081,machine-learning,5
4203,machine-learning,5
2287,machine-learning,5
1437,machine-learning,5
21,machine-learning,5
853,machine-learning,5
3605,machine-learning,5
2991,machine-learning,5
3063,machine-learning,5
3642,machine-learning,5
1998,machine-learning,5
3824,machine-learning,5
1945,machine-learning,5
4752,machine-learning,5
1218,machine-learning,5
1010,machine-learning,5
2722,machine-learning,5
2695,machine-learning,5
3826,machine-learning,5
17,machine-learning,4
3843,machine-learning,5
2444,machine-learning,5
4806,machine-learning,4
3148,machine-learning,5
203,machine-learning,5
233,machine-learning,5
787,machine-learning,5
4767,machine-learning,5
4866,machine-learning,5
1773,machine-learning,5
96,machine-learning,5
4736,machine-learning,5
274,machine-learning,5
3990,machine-learning,5
1400,machine-learning,5
2021,machine-learning,5
3571,machine-learning,5
4898,machine-learning,4
2224,machine-learning,5
1944,machine-learning,5
2093,machine-learning,5
1885,machine-learning,5
4526,machine-learning,5
676,machine-learning,4
1634,machine-learning,5
1331,machine-learning,5
2976,machine-learning,5
1267,machine-learning,4
137,machine-learning,5
932,machine-learning,5
1942,machine-learning,5
169,machine-learning,5
462,machine-learning,5
4506,machine-learning,5
3517,machine-learning,5
556,machine-learning,5
598,machine-learning,4
2846,machine-learning,5
1266,machine-learning,5
4320,machine-learning,4
4005,machine-learning,5
826,machine-learning,5
1875,machine-learning,5
1699,machine-learning,5
1532,machine-learning,5
3761,machine-learning,5
244,machine-learning,5
2269,machine-learning,5
35,machine-learning,5
1191,machine-learning,5
2780,machine-learning,5
4949,machine-learning,5
2459,machine-learning,5
982,machine-learning,5
1419,machine-learning,5
9,machine-learning,5
3254,machine-learning,5
3115,machine-learning,5
3704,machine-learning,4
113,machine-learning,5
942,machine-learning,4
1343,machine-learning,5
1457,machine-learning,5
766,machine-learning,5
4327,machine-learning,5
3208,machine-learning,5
4608,machine-learning,4
680,machine-learning,5
2463,machine-learning,5
2095,machine-learning,5
1109,machine-learning,5
2479,machine-learning,5
2141,machine-learning,5
3502,machine-learning,5
3501,machine-learning,5
159,machine-learning,5
895,machine-learning,5
1796,machine-learning,5
4214,machine-learning,5
4253,machine-learning,5
3505,machine-learning,5
3680,machine-learning,5
257,machine-learning,5
1860,machine-learning,5
2047,machine-learning,5
2516,machine-learning,5
2747,machine-learning,5
2814,machine-learning,5
421,machine-learning,5
4474,machine-learning,5
3764,machine-learning,5
3918,machine-learning,5
4608,machine-learning,5
2690,machine-learning,5
1045,machine-learning,5
4893,machine-learning,5
1100,machine-learning,5
790,machine-learning,5
484,machine-learning,5
3385,machine-learning,5
4565,machine-learning,5
2568,machine-learning,5
3228,machine-learning,5
1205,machine-learning,5
4300,machine-learning,5
4849,machine-learning,5
563,machine-learning,5
4029,machine-learning,5
3044,machine-learning,5
3060,machine-learning,5
3638,machine-learning,1
4521,machine-learning,5
1852,machine-learning,5
1580,machine-learning,5
1357,machine-learning,5
2981,machine-learning,5
4157,machine-learning,5
4027,machine-learning,5
3133,machine-learning,5
840,machine-learning,5
1044,machine-learning,5
4152,machine-learning,5
688,machine-learning,5
911,machine-learning,5
204,machine-learning,5
1464,machine-learning,5
3118,machine-learning,5
4537,machine-learning,5
2602,machine-learning,5
3518,machine-learning,4
2056,machine-learning,5
3924,machine-learning,5
14,machine-learning,5
794,machine-learning,5
2150,machine-learning,4
4597,machine-learning,5
3821,machine-learning,5
1805,machine-learning,5
4450,machine-learning,5
2029,machine-learning,4
2018,machine-learning,5
4539,machine-learning,5
4399,machine-learning,5
3288,machine-learning,5
760,machine-learning,5
3861,machine-learning,5
1642,machine-learning,5
1813,machine-learning,5
4612,machine-learning,4
1817,machine-learning,5
4772,machine-learning,5
1826,machine-learning,5
3186,machine-learning,5
562,machine-learning,5
238,machine-learning,5
3134,machine-learning,5
861,machine-learning,5
2208,machine-learning,5
3473,machine-learning,5
2650,machine-learning,5
4714,machine-learning,4
71,machine-learning,5
2917,machine-learning,5
3489,machine-learning,5
1236,machine-learning,5
4943,machine-learning,5
463,machine-learning,5
4806,machine-learning,5
3801,machine-learning,5
4225,machine-learning,5
1114,machine-learning,5
2841,machine-learning,5
52,machine-learning,5
4916,machine-learning,5
1316,machine-learning,5
2185,machine-learning,5
3169,machine-learning,5
2210,machine-learning,5
2157,machine-learning,5
3966,machine-learning,5
4961,machine-learning,5
3233,machine-learning,5
3357,machine-learning,5
4006,machine-learning,5
973,machine-learning,5
827,machine-learning,4
318,machine-learning,5
767,machine-learning,5
2479,machine-learning,5
3899,machine-learning,5
4795,machine-learning,5
2434,machine-learning,5
1018,machine-learning,5
4149,machine-learning,5
3028,machine-learning,5
2428,machine-learning,5
2162,machine-learning,5
3042,machine-learning,5
4956,machine-learning,5
4354,machine-learning,5
2551,machine-learning,5
3888,machine-learning,5
4956,machine-learning,5
1314,machine-learning,5
1705,machine-learning,5
262,machine-learning,5
1160,machine-learning,4
1665,machine-learning,5
1360,machine-learning,5
4586,machine-learning,5
2003,machine-learning,5
2270,machine-learning,5
3041,machine-learning,5
976,machine-learning,5
1547,machine-learning,5
1934,machine-learning,5
1764,machine-learning,4
3606,machine-learning,5
2263,machine-learning,5
415,machine-learning,5
627,machine-learning,5
4035,machine-learning,5
653,machine-learning,4
4787,machine-learning,5
513,machine-learning,5
3613,machine-learning,5
2445,machine-learning,5
810,machine-learning,5
2910,machine-learning,5
4496,machine-learning,5
3900,machine-learning,5
2722,machine-learning,5
503,machine-learning,5
40,machine-learning,5
3011,machine-learning,5
4445,machine-learning,5
222,machine-learning,5
1466,machine-learning,4
3636,machine-learning,5
4160,machine-learning,5
1028,machine-learning,5
1480,machine-learning,5
1042,machine-learning,5
1907,machine-learning,4
2830,machine-learning,5
3446,machine-learning,5
3438,machine-learning,5
4447,machine-learning,3
2147,machine-learning,5
898,machine-learning,5
3491,machine-learning,5
4445,machine-learning,5
3910,machine-learning,5
577,machine-learning,5
1245,machine-learning,5
3083,machine-learning,5
190,machine-learning,5
3955,machine-learning,5
4182,machine-learning,5
4641,machine-learning,5
3067,machine-learning,5
3356,machine-learning,5
4631,machine-learning,4
1073,machine-learning,5
4940,machine-learning,5
733,machine-learning,5
3661,machine-learning,5
3695,machine-learning,5
2202,machine-learning,5
4241,machine-learning,5
1633,machine-learning,5
1339,machine-learning,5
726,machine-learning,4
4903,machine-learning,5
2586,machine-learning,5
1758,machine-learning,5
2966,machine-learning,5
4440,machine-learning,5
1290,machine-learning,5
482,machine-learning,5
3737,machine-learning,5
405,machine-learning,5
3702,machine-learning,5
4007,machine-learning,5
717,machine-learning,5
1858,machine-learning,5
2811,machine-learning,5
3577,machine-learning,5
284,machine-learning,5
2774,machine-learning,4
124,machine-learning,5
3474,machine-learning,5
1556,machine-learning,5
1356,machine-learning,5
3541,machine-learning,5
2362,machine-learning,5
1970,machine-learning,5
610,machine-learning,5
2114,machine-learning,5
4341,machine-learning,5
2407,machine-learning,5
126,machine-learning,5
732,machine-learning,4
2331,machine-learning,5
4126,machine-learning,5
1622,machine-learning,5
332,machine-learning,5
2816,machine-learning,5
4481,machine-learning,5
3312,machine-learning,5
2417,machine-learning,5
769,machine-learning,5
1669,machine-learning,5
2330,machine-learning,4
1862,machine-learning,5
1853,machine-learning,5
259,machine-learning,5
3662,machine-learning,5
532,machine-learning,5
1466,machine-learning,5
428,machine-learning,5
137,machine-learning,5
3578,machine-learning,5
4546,machine-learning,5
3686,machine-learning,5
4201,machine-learning,5
4395,machine-learning,5
4193,machine-learning,5
812,machine-learning,5
1400,machine-learning,5
3727,machine-learning,5
3821,machine-learning,5
2560,machine-learning,5
2935,machine-learning,5
4090,machine-learning,5
4280,machine-learning,5
1225,machine-learning,5
346,machine-learning,5
1054,machine-learning,5
4920,machine-learning,5
4220,machine-learning,5
470,machine-learning,5
2969,machine-learning,5
1014,machine-learning,5
3365,machine-learning,4
4938,machine-learning,5
4169,machine-learning,5
3323,machine-learning,4
4096,machine-learning,5
897,machine-learning,5
2270,machine-learning,5
331,machine-learning,5
3767,machine-learning,5
581,machine-learning,5
1495,machine-learning,5
3573,machine-learning,5
3075,machine-learning,5
904,machine-learning,5
1905,machine-learning,5
2852,machine-learning,5
695,machine-learning,5
1502,machine-learning,5
169,machine-learning,5
3146,machine-learning,5
571,machine-learning,5
3614,machine-learning,5
2137,machine-learning,5
1342,machine-learning,5
4166,machine-learning,5
4965,machine-learning,4
2660,machine-learning,5
1000,machine-learning,5
4192,machine-learning,4
790,machine-learning,5
1399,machine-learning,5
4449,machine-learning,5
3606,machine-learning,4
2916,machine-learning,5
4690,machine-learning,5
397,machine-learning,5
1490,machine-learning,5
2042,machine-learning,2
3138,machine-learning,5
4603,machine-learning,5
147,machine-learning,5
688,machine-learning,5
4986,machine-learning,5
4741,machine-learning,5
4330,machine-learning,5
683,machine-learning,5
331,machine-learning,5
1191,machine-learning,4
3054,machine-learning,5
3942,machine-learning,2
4923,machine-learning,5
4845,machine-learning,5
1263,machine-learning,5
203,machine-learning,5
4310,machine-learning,5
1290,machine-learning,5
107,machine-learning,5
4947,machine-learning,5
1295,machine-learning,5
2595,machine-learning,5
1025,machine-learning,5
1983,machine-learning,5
1269,machine-learning,5
1298,machine-learning,5
316,machine-learning,5
4754,machine-learning,5
4415,machine-learning,5
553,machine-learning,5
2770,machine-learning,3
1067,machine-learning,5
2002,machine-learning,5
2784,machine-learning,5
3366,machine-learning,5
1274,machine-learning,5
2737,machine-learning,5
3260,machine-learning,5
3967,machine-learning,5
4451,machine-learning,5
599,machine-learning,5
312,machine-learning,5
3788,machine-learning,5
1470,machine-learning,4
2677,machine-learning,5
2622,machine-learning,5
4708,machine-learning,5
1706,machine-learning,5
3958,machine-learning,5
1180,machine-learning,5
788,machine-learning,5
4643,machine-learning,5
354,machine-learning,5
4115,machine-learning,5
1386,machine-learning,5
3504,machine-learning,3
3550,machine-learning,5
1474,machine-learning,5
784,machine-learning,5
1945,machine-learning,5
2505,machine-learning,5
926,machine-learning,5
3081,machine-learning,5
1799,machine-learning,5
1744,machine-learning,5
957,machine-learning,5
3635,machine-learning,5
2600,machine-learning,5
267,machine-learning,5
4425,machine-learning,5
3088,machine-learning,5
2329,machine-learning,4
1440,machine-learning,4
1005,machine-learning,4
1930,machine-learning,5
3042,machine-learning,5
4161,machine-learning,5
4256,machine-learning,5
1640,machine-learning,5
1887,machine-learning,5
1590,machine-learning,5
2123,machine-learning,5
1658,machine-learning,5
553,machine-learning,5
2553,machine-learning,5
2930,machine-learning,5
4669,machine-learning,5
1159,machine-learning,5
949,machine-learning,5
3050,machine-learning,5
2101,machine-learning,5
4324,machine-learning,5
3937,machine-learning,5
3549,machine-learning,5
4925,machine-learning,5
3421,machine-learning,5
4355,machine-learning,5
1390,machine-learning,5
3553,machine-learning,5
4045,machine-learning,5
808,machine-learning,5
1407,machine-learning,5
618,machine-learning,5
911,machine-learning,4
2147,machine-learning,5
3486,machine-learning,5
4870,machine-learning,5
21,machine-learning,5
1760,machine-learning,5
852,machine-learning,5
703,machine-learning,5
2356,machine-learning,5
3877,machine-learning,5
4853,machine-learning,5
4617,machine-learning,5
3184,machine-learning,5
724,machine-learning,5
1283,machine-learning,5
4373,machine-learning,5
4056,machine-learning,5
1711,machine-learning,5
3605,machine-learning,5
864,machine-learning,5
3729,machine-learning,5
1082,machine-learning,5
3187,machine-learning,4
1879,machine-learning,5
313,machine-learning,5
4349,machine-learning,5
1906,machine-learning,5
3918,machine-learning,5
3732,machine-learning,5
3438,machine-learning,5
52,machine-learning,3
1783,machine-learning,5
1294,machine-learning,5
935,machine-learning,5
4692,machine-learning,3
3532,machine-learning,5
499,machine-learning,5
2160,machine-learning,5
1036,machine-learning,5
470,machine-learning,5
4835,machine-learning,5
3304,machine-learning,5
3527,machine-learning,5
1673,machine-learning,5
894,machine-learning,5
3635,machine-learning,5
3222,machine-learning,5
464,machine-learning,5
1140,machine-learning,4
329,machine-learning,5
3867,machine-learning,5
1140,machine-learning,5
4911,machine-learning,5
